frame,class,confidence,x_center,y_center
78,4,0.794322669506073,1289,500
78,4,0.7133052349090576,1789,463
78,4,0.632055938243866,809,516
78,4,0.6149004101753235,1510,608
78,4,0.33703646063804626,1838,638
79,4,0.849272608757019,1691,531
79,4,0.8480339646339417,1018,496
79,4,0.8261988759040833,1249,656
79,4,0.8013419508934021,1280,500
79,4,0.7728191018104553,1545,685
79,4,0.7592569589614868,46,684
79,4,0.7277771234512329,1781,464
79,4,0.6882634162902832,798,516
79,4,0.47678425908088684,1523,607
80,4,0.8371526598930359,1008,496
80,4,0.834662139415741,1260,655
80,4,0.83319491147995,1678,531
80,4,0.8171701431274414,1270,501
80,4,0.79669189453125,56,682
80,4,0.7827043533325195,1554,686
80,4,0.7078569531440735,1772,463
80,4,0.6983829140663147,787,516
80,4,0.4831089973449707,1536,607
81,4,0.8325868248939514,1666,532
81,4,0.8230846524238586,1271,654
81,4,0.8033877611160278,998,496
81,4,0.8015377521514893,1261,501
81,4,0.7927116751670837,65,682
81,4,0.6782100200653076,1764,463
81,4,0.6632703542709351,776,516
81,4,0.5741606950759888,1912,491
81,4,0.4707183241844177,1866,637
81,4,0.4452805519104004,308,495
81,4,0.31068742275238037,1571,686
81,4,0.30579912662506104,1550,608
82,4,0.8426579236984253,989,496
82,4,0.8380072712898254,1654,532
82,4,0.8317082524299622,1283,655
82,4,0.7611300945281982,765,515
82,4,0.627104640007019,1908,489
82,4,0.6098763942718506,1756,463
82,4,0.5591856837272644,1583,686
82,4,0.5506250858306885,75,682
82,4,0.5384249091148376,298,495
82,4,0.3965199589729309,1565,608
83,4,0.8321815729141235,1642,532
83,4,0.8287526965141296,1295,655
83,4,0.8071190118789673,979,496
83,4,0.7899994850158691,753,515
83,4,0.782805860042572,85,682
83,4,0.7654303908348083,1747,463
83,4,0.7555112838745117,1241,501
83,4,0.6892647743225098,1904,491
83,4,0.6751819849014282,288,495
83,4,0.48009777069091797,1593,686
84,4,0.8137676119804382,1630,532
84,4,0.803271472454071,1306,655
